trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
152,FILV1-3oHQA,تحدي نعيش يوم كامل مع شايب  عصب علينا,2022-11-11,UC7loSNYw43oSTLlThtm_Ytw,قناة سعود saud channel l,Entertainment,22.29.11,فلوقيوم كاملتحدي24 ساعةسعودسعود واخوانهالشايبsaudsaud channelsaud brotherschallenge,3038955,221174,7918
160,MX3u9Y0NnKU,تحدي قضيت ٢٤ ساعة في سجن تحت الماء,2022-11-06,UC1sUFpfoJzhf76xI2nz_qNg,arabic mo vlogs,Music,22.29.11,mo vlogsmo vlogsdubaibessan ismaeilبيسان اسماعيلانسانس الشايباحمد النشيطاحمدالنشيطكيندي مانكيندينورنور ستارزبيسان و انسمو فلوقزمو فلوقموفلوقز بالعربيلاناتحدي السيارةmo vlogs arabicanas alshaybkindy mannarinnarins beautysherinsherin beautysherin ammaracedralanasuper sistersleenshero showcedar beautycedra beauty,2276089,82760,2276
161,fy_ztc8dNZk,تحدي عجلة الحظ الضخمة  أكبر عجلة حظ,2022-11-06,UCVXFRM2jUeYyrp2Y9laB8WA,saud brothers,People & Blogs,22.29.11,سعودقناة سعودتحديتحدياتعجلةعجلة الحظchallengeluckysaudsaud channelsaud brothers,1481883,98228,1562
167,wAPoorx-YQg,اهديت المشترك رقم 100000000 جزيرة خاصة,2022-11-01,UCbHU7ouxaMgfyWSUtI4QK8Q,mrbeast in arabic  مستر بيست بالعربي,People & Blogs,22.29.11,لعبة الحبار بالعربيمستر بيستمستر بيست لعبه الحبارمستر بيست بالعربيمستر بيست مترجمةmr beast in arabicmrbeastمستر بيست بالعربي مدبلجمستر بيست مدبلج,3133111,194566,4725
159,NzPon-KZR7o,اللي فاكر فاكر  العودة إلى المدارس,2022-11-05,UC8J_3JJ-Sjv7kUocEiEZcnQ,peace cake,Comedy,22.29.11,بيس كيكpeace cakeبيس اوف كيكرومانسية منسيةاللي فاكر فاكرلماذا نحن هناامسك نفسكيايا صافييايا صاديحازم راغبمروان إماممحمد البرعيعبدالرحمن مجديyaya safiأستاذ حازممحتوى عربيصناع محتوىيوتيوبرفقرة سهلة مع جودة وبرناديتفقرة سهلةجودةجودة وبرناديتبرناديتفقرةpeace cakeصناع محتوى بيس كيكبرعيemsek nafsakamsak nafsaksafi yayasafy yayaاحمد صافيالغناء الكوميديsafy romanseyayaya romanseyaالعودة إلى المدارس,649323,39762,4348
163,loekDE7qqqk,لما ابوك يجبلك محمد صلاح يلعب معاك ماتش كوره   محمد عماد,2022-11-03,UCnjfkLA3F08PU75VGQhoyEg,mohamed emad _ محمد عماد,Comedy,22.29.11,لما تلعب محمد محمد صلاح ماتش كورهفخر العربمو صلاحلما ابوك يجبلك محمد صلاح يلعب معاك ماتش كورهحال كل واحد فينا لما يشوف محمد صلاح حقيقيلما تلعب ماتش و تخسر و محمد صلاح يكسبكلما اخوك الصغير يشجعكلما محمد صلاح ينزل في الوقت الاخير و يجيب تلات اجواالليفربولمحمد عمادالقيصرالسلسيليلما تلعب ماتش كوره و تكسبلما تلعب كوره كدم وع محمد صلاح فخر العرب,989119,22743,221
166,qLA_9NjlBcQ,حياة عيلتنا سند الكسلان,2022-11-08,UCAU8JhQDfpRsb2GhtIXp_cw,our family life حياة عيلتنا,Entertainment,22.29.11,familyourlifeأبو سندابو سندسندأم سندام سندساليحياة عيلتناfamily lifeour family lifeعيلة ابو سندسالي و سندحياه عيلتناسند غيرانسند وساليسعوديةالسعوديةكرتون مضحكالعراقمصررسوم متحركةفيلم كرتونلبنانفلسطينالاردنبالمدرسةسامر جنناحياة عيلتنا ما اتوقعتها من ابويسند رسب بالمدرسةعيليتناعيلتنامدرسةسند طير العصافيرحياة عيلتنا خناقة عائليةخناقة عائليةdigitalesانفضحت في المدرسةحياة عيلتنا سند الكسلانتبهدلنا بالمدرسة,781095,19216,778
168,HR1ig6u9-6A,extreme try not to laugh challenge,2022-11-03,UCUaT_39o1x6qWjz7K2pWcgw,beast reacts,Entertainment,22.29.11,life hackscraftsslimedo it yourselfdiylifehacksdily projectsuseful thingshow toexperimentexperimentsdiy activitieshandcraftprankfunnychallengeprankssecretdiy slimelaughnewskillstrickstipsfun,15410790,350765,6628
171,T26LuZJtT9U,تحدي غير لون شعرك حسب حظك  ألوان حقيقة,2022-11-01,UCWXYdNyGX01rnTB-tQci8JQ,narins beauty,Entertainment,22.29.11,narıns beautyنارينتحديات شيرين و نارينمقالبميك ابنارين بيوتىفلوجmake upbeautynarineتحدياتلو خيرونيروتيني اليوميroutineاسئله و اجوبهانواع البناتمشترياتيرحلاتسفرروتيني الصباحيروتيني المسائيتحدي الضحكhaulsفلوجاتvlogدقيقه لتشتري اي شيشيرين بيوتينارين و سيدرا و شيرينسيدرا بيوتيشيرو شونارين و اخواتها,2343276,139199,6516
172,d9MyW72ELq0,avatar the way of water  official trailer,2022-11-02,UCgjxQJ6TlKqhHax8742ZMdA,avatar,Entertainment,22.29.11,none,39625315,882712,37645
0,_qoqgSGVzvE,انا مرتبطة ,2022-11-29,UC9DPLKh6uggz4ptPj5VBg_w,Toty Tube,Entertainment,22.30.11,انا مرتبطة |انا مرتبطة|انا مرتبطة تقي ماهر|انا مرتبطة توتي تيوب|حقيقة ارتباط تقي ماهر|حقيقة ارتباط توتي تيوب|توتي تيوب|totytube|toty tube|تقي ماهر|لومي لوما|lomy loma|ارتباط تقي ماهر|ارتباط توتي تيوب|تيم العظمة|السعودية|فلوج|فلوجات,145258,14091,707
84,eurIn0kn7jc,بعد اللي شوفناه في حياتنا  ربنا عوضنا ومسابناش اتمرمطنا اللهم لك الحمد ,2022-11-17,UCUrPw917GvHIlxFQfhouqnw,يوميات ام زياد,Entertainment,22.30.11,none,757577,55698,841
175,c6ASQOwKkhk,진 jin the astronaut official mv,2022-10-28,UC3IZKseVpdzPSBaWxBxundA,hybe labels,Music,22.29.11,hybehybe labels하이브하이브레이블즈,47481758,4793078,580826
180,rncjTx-rRVc,100 youtuber minecraft battle royale,2022-10-28,UCIPPMRA040LQr5QPyJEbmXA,mrbeast gaming,Gaming,22.29.11,none,14632899,918215,43806
174,acdlxd0ElX4,لما سيد يجيله استدعاء ولي امر,2022-10-27,UCQEDbvyY2L4MhiEW3ERpnNg,domyat sarcasm,People & Blogs,22.29.11,none,934877,17840,473
173,Sj6x_a134u4,d لما حماتك يجيلها مدرس خصوصي يعلمها القراية والكتابة,2022-10-28,UCR6nYstwTA7FyCbciJ8D3fw,مشروع جواز,Comedy,22.29.11,كوميديضحكتهييسمقاطعمضحكهمقالبمواقفكوميدياكوميكسكوميديهمشروع جوازmashro3gawazمحمدالاءلينافيديو كوميديعباسنوسهفرحروبوتانسان اليسعيدالهندفرح عباسفرح هنديعيد ميلادام عباسروبوت سعيدبيبي جديدعمروليناعمرالمدرسه الشريرهبسيونيبسيوني وعباساناياروتينروتين يومنا كاملالعوده للمدارسدرس خصوصيالمدرسهمشروع مدرسهمشتريات المدرسةلما تفقد الذاكرهحلاوة المولدالسعوديهالكويتدبيلما حماتك تاخد درس خصوصي,940048,9807,530
177,DYYY5S8F1rs,guess the rapper ft stormzy,2022-10-29,UCxOzbkk0bdVl6-tH1Fcajfg,beta squad,Entertainment,22.29.11,beta squad guess theguess theguessthebeta squad guessniko omilanachunkzaj shabeelsharkyking kennyguess the rapperrapperguess the musicianstormzystormzy rapperstormzy shut upstormzy albumguess the rapper stormzy,8025947,342685,7167
184,o5QjqiuiN8M,حياة عيلتنا عيلة أبو سند ممنوع تتسوق هون,2022-10-28,UCAU8JhQDfpRsb2GhtIXp_cw,our family life حياة عيلتنا,Entertainment,22.29.11,ourfamilylifeأبو سندابو سندسندأم سندام سندساليحياة عيلتناfamily lifeour family lifeعيلة ابو سندسالي و سندحياه عيلتناسند غيرانسند وساليسعوديةالسعوديةكرتون مضحكمضحكالعراقمصررسوم متحركةفيلم كرتونلبنانفلسطينالاردنبالمدرسةعيليتناعيلتناdigitalesحياة عيلتنا مين حابسين بالبيتموضوع محرجحياة عيلتنا عيلة أبو سند ممنوع تتسوق هونعيلة أبو سند ممنوع تتسوق هونممنوع تتسوق هونمساكينشتويةملابس الشتاءعيلة أبو سندطبخة,1557887,36268,1248
188,0BR-HgA3mlo,i bought the most satisfying tech on the internet,2022-10-27,UCMiJRAwDNSNzuYeN2uWa0pA,mrwhosetheboss,Science & Technology,22.29.11,techsatisfyingstrangest techsmallest techcheap,8958307,241168,17308
1,qnBpnEmUNfQ,الكورة مع السلامة  الحلقة الثانية  كولومبيا ,2022-11-29,UCqW7G8SmyeEeQYzLOk5tdSg,Da7ee7  الدحيح,Science & Technology,22.30.11,الدحيح|حلقة الدحيح|برنامج الدحيح الجديد|daheeh|eldahih|elda7ee7|eldaheeh|دحيح|الدحيح |da7ee7|احمد غندور الدحيح|daheeh الدحيح|كأس العالم|قطر|fifa world cup 2022|البرازيل|فيديوهات كأس العالم|فيديوهات كأس العلم 2022|كوليبيا في كأس العالم|كأس العالم في قطر|رينيه هيجيتا|هيجيتا|برنامج الدحيح|الدحيح الكورة مع السلامة|كولومبيا,307347,35100,1092
2,-rfCz0u7e4c,ملخص مباراة البرتغال والأوروغواي  البرتغال تهزم أوروغواي وتبلغ ثمن النهائي,2022-11-28,UCJUCcJUeh0Cz2xyKwkw5Q1w,beIN SPORTS,Sports,22.30.11,البرتغال|الأوروغواي|كأس العالم|أهداف البرتغال|رونالدو|برونو|ملخص مباراة البرتغال|portugal|goals|bein|بي ان سبورت,2498136,48717,1286
3,883Z-RvsAGo,عزومة نص الليلصحيتهم وفاجئتهم بالمحمر والمشمرصنعنا الفرحة ,2022-11-28,UCUrPw917GvHIlxFQfhouqnw,يوميات ام زياد,Entertainment,22.30.11,none,325807,33356,483
4,l06ErWwyuFo,MUSliM  Law Bs Nergaa  Lyrics Video  2022  مسلم  لو بس نرجع,2022-11-29,UCnbJEBPENQtBfUHcix1R6UQ,Muslim  مسلم ,Music,22.30.11,Muslim|وكأني من حقي احضنك|وكأني من حقي احضنك بالكلمات|وكأني من حقي احضنك حالة واتس|هنيالك|مسلم|مسلم هنيالك|هنيالك مسلم|انا البكا حالي وانتي الغنا حالك|هنيالك كلمات|وكأن من حقي احضنك|مسلم هنيالك حالات واتس|يومين وعدوا|مبينا كتير|متاهات|بتوحشني بشكل مخيف|خليكي في حضني الليله|صباحك|صباحك ضحكة بتسكر|سامحني مش بايدي امشي|يا ملاك|مسلم  ألبير u0026 مش قادر|البير|مش قادر|Law Bas Nergaa|لو بس نرجع|MUSliM|بقيت اخاف اعمل حاجات اندم عليهآ ف وقت تآني|مش مرتآحين,128617,11786,881
5,1pzV8o6oEJ4,عزمنا أصحابنا على منسف أردني شوفو شو صار اقوى مقلب ,2022-11-29,UC-B-lno1COMej2JDwDd3kfA,Mix  douha  مكس و ضحى,People & Blogs,22.30.11,douha|dhouha|laribi|douha laribi|dhouha laribi|laribi douha|laribi dhouha|la3ribi|ضحى|العريبي|عريبي|ضحى العريبي|ضحى عريبي|العريبي ضحى|عريبي ضحى|tik|tok|tiktok|tiktoker|reels|reel|fun|douha la3ribi|dhouha la3ribi|منسف|مقلب|عبسي,594948,93477,2265
6,LtKau77ZwvI,اخيرا فرشت اوضه النوم الجديده بتاعت حماتي بقي عندها اوضه تفتخر بيها بكت من الفرحة ,2022-11-29,UCHLJsqHk_EEULrcbVp9UV7A,شروق علام,People & Blogs,22.30.11,none,545423,41176,4476
7,tOao2cBvkEA,ملخص مباراة السنغال والإكوادور  السنغال تتخطى الإكوادور وتعبر إلى ثمن النهائي,2022-11-29,UCJUCcJUeh0Cz2xyKwkw5Q1w,beIN SPORTS,Sports,22.30.11,السنغال|الإكوادور|ثمن نهائي|كأس العالم|كأس العالم FIFA قطر 2022,1371072,28452,1683
8,VStzyJ44Lt4,ليه قطر هتفكك الملاعب بعد انتهاء كاس العالم,2022-11-28,UCe1m3ZH68Q8314yqulWHTcw,عشوائيات,Education,22.30.11,عمرو عابدين|حقائق|غرائب|فضاء|طبيعة|برية|تكنولوجي|علوم,452454,19899,640
9,yDnQGqqBt88,ملخص مباراة هولندا وقطر  هولندا تتأهل متصدرة إلى ثمن نهائي كأس العالم FIFA قطر 2022,2022-11-29,UCJUCcJUeh0Cz2xyKwkw5Q1w,beIN SPORTS,Sports,22.30.11,none,962861,18358,1776
10,I6f2rdYyJuM,مشاعر مؤثرة لحظة استقبال العائلة لنا بعد العودة من السفر  صاروا يبكوا ,2022-11-29,UCPoGWDam0BC4nGe5aomgd2Q,عصومي ووليد  Assomi  Waleed,Entertainment,22.30.11,عصومي|وليد|عصومي ووليد|مقداد|المقاديد|طيور الجنة|وليد ونور|نور غسان|خالد مقداد|عمو خالد|عائلة مقداد|جنى مقداد|مروة حماد|مروةحماد|نور وليد|المعتصم بالله مقداد|الوليد مقداد|عصومي مقداد|رمضان|خالدمقداد|مروه حماد|حجاب جنى|جنى تتحجب|طيورالجنة|طيور الجنه,690810,47043,1786
11,IJks7TIDfnk,2022 MAMA IVEKep1erNMIXXLESSERAFIMNewJeansELEVENWADADAOOFEARLESSHypeBoy  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|ELEVEN|FEARLESS|HypeBoy|IVE|Kep1er|LE SSERAFIM|MAMA AWARDS|Mnet|NMIXX|NewJeans|OO|WADADA|뉴진스|르세라핌|마마 어워즈|아이브|엔믹스|엠넷|케플러|티빙에서스트리밍,4224851,262495,9876
12,d4jstfzDacQ,رونالدو غاضب جدا  وهذا هو وحش الكرة البرازيلية ,2022-11-29,UCxUPU7lI249SW_j5WgByJRA,محمد عدنان Mohamad Adnan,Sports,22.30.11,محمد عدنان|mohamed adnan|mohamad adnan|كاس العالم|تونس|world cup|استراليا|كاس العالم قطر|المساكني|معلول|argentina|brazil|spain|بلجيكا|المنتخب السعودي|السعودية|ميسي|رونالدو|مبابي|فرنسا|هدف|ملخص|تحليل|مباراة|نيمار|اهداف|منتخب|البرتغال غانا|كريستيانو رونالدو|Saudi Arabia|Highlights|السعودية بولندا|بيدري|Vinicius|France|اشرفحكيمي|حكيمزياش|كرواتيا|كريستيانو|كوريا|سواريز|كافاني|الارجنتين|لوكاكو|اليابان|الدوسري|بولندا|سالم|ايريكسين|السعودية المكسيك|سالم الدوسري|العويس,1304262,238581,5349
13,GoyyKu0iRmw,اغرب لعبة غميضة في بيتي  اكتشفنا اماكن جديدة ,2022-11-29,UCWXYdNyGX01rnTB-tQci8JQ,Narins Beauty,Entertainment,22.30.11,Narıns beauty|نارين|تحديات شيرين و نارين|مقالب|ميك اب|نارين بيوتى|فلوج|make up|beauty|narine|تحديات|لو خيروني|روتيني اليومي|routine|اسئله و اجوبه|انواع البنات|مشترياتي|رحلات|سفر|روتيني الصباحي|روتيني المسائي|تحدي الضحك|hauls|فلوجات|vlog|دقيقه لتشتري اي شي|شيرين بيوتي|نارين و سيدرا و شيرين|سيدرا بيوتي|شيرو شو|نارين و اخواتها,808743,68577,4277
14,cF-vKhc--1M,مقطع الفيس كام ,2022-11-29,UCh7rXgsIWJXWuPveUlJ6aRg,ميف  Meev,News & Politics,22.30.11,none,186316,34710,4151
15,55XJ1ObZKaM,Billie Eilish Same Interview The Sixth Year  Vanity Fair,2022-11-28,UCIsbLox_y9dCIMLd8tdC6qg,Vanity Fair,Entertainment,22.30.11,billie|billie 6|billie eilish|billie eilish 2022|billie eilish 6|billie eilish interview|billie eilish same interview|billie eilish sixth year|billie eilish trailer|billie eilish vanity fair|billie eilish vanity fair interview|billie eilish year 6|billie interview|billie same interview|billie trailer|billie vanity fair|eilish|same interview|time capsule|vanity fair|vanity fair billie|vanity fair billie eilish|year 6|year six,4308368,305899,12206
16,tPc8nEQu46o,اجمل يوم بحياتي في بغداد من قطر,2022-11-28,UChOPyo-uWLVi5uO53mSBX-w,Noor Stars,Entertainment,22.30.11,قصص نور ستارز|noorstars|noorstars21|نورستارز|nor star|نور استارز|nour star|قناة نور ستارز|نور ستارز لو خيروك|noor star|نور|نور ستار|noor stars|نور ستارز|ستارز|ستار|لو خيروك نور ستارز|نور ستارز مقلب|لو خيروك|نور ستارز قصص|noorstars21 لو خيروك|noorstars21 مقلب|noor stars لو خيروك|banen stars|بنين ستارز|بنين ونور|نور وبنين|نور وبنين ستارز|Qamar|Qatar doha|saudi arabia|Qatar|قطر|السعودية|الدوحة|قمر|ابوفله,504961,41172,1705
17,93KmHm4ggPo,الكورة مع السلامة  الحلقة الأولى  البرازيل ,2022-11-26,UCqW7G8SmyeEeQYzLOk5tdSg,Da7ee7  الدحيح,Science & Technology,22.30.11,الدحيح|حلقة الدحيح|برنامج الدحيح الجديد|برنامج الدحيح|daheeh|eldahih|elda7ee7|eldaheeh|دحيح|الدحيح |da7ee7|احمد غندور الدحيح|daheeh الدحيح|كأس العالم|قطر|fifa world cup 2022|البرازيل|فيديوهات كأس العالم|فيديوهات كأس العلم 2022,1101742,96910,2992
18,QKL7UmvZ7Ms,كبرت عيلتنا  اخيرا اتقدم لها ,2022-11-28,UCGsO2WD0ub_IIgnazwZ-AnA,Ziad  Sara زياد و سارة,People & Blogs,22.30.11,ziad Sara|Sara ziad|sara|ziad|زياد و سارة|سارة|ساره|زياد|زياد ابو شعر|سارة ملص|دبي|الامارات|السعودية|جدة|قطر|الرياض|خطب|خاطب|عرس|اتقدم لها|فراس|اتزوج|اخيرا اتقدم لها,592626,41463,1225
19,d2heDnR3sjc,2022 MAMA IVEKep1erNMIXXLE SSERAFIMNewJeans  CHEER UP  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|CHEER UP|IVE|Kep1er|LE SSERAFIM|MAMA AWARDS|Mnet|NMIXX|NewJeans|뉴진스|르세라핌|마마 어워즈|아이브|엔믹스|엠넷|케플러|티빙에서스트리밍,2553554,179519,6795
20,0-LbxlQy3q0,دجاج مشوي  بدون فرن  وصفة سهلة و النتيجة مبهرة  ألذ تتبيلة دجاج مميزه ,2022-11-19,UCV3RYdlCX_EE-5yqcYXvZMw,المطبخ المميز,People & Blogs,22.30.11,none,682147,19862,625
21,0vFPgCEshi0,اخيرا خطبت ,2022-11-28,UCH_TH3kxVEwHZ_t0fG4iCGQ,Feras Abo Shaar فراس ابوشعر,Entertainment,22.30.11,فراس ابوشعر|دبي|تحديات|زياد و سارة|لين ابوشعر|كريم ديب|غيث مروان|ضحك|ممتع|مقلب|جمال|حفلة|ماشيه بالحب|كوميديا|دولار|مضحك|صدمة|اليوتوبرز|جواز|متزوجين|تضاربوا|صراحة|اغرب المقاطع المريحة للاعصاب|تحديات المشاهير|اخترت الزوجة المناسبة لكل يوتيوبر |اغرب المقاطع في العالم|اغرب المواقف|نور ستارز|ردود افعال|اصالة مالح|مقالب مضحكة|نارين بيوتي|مقالب خطيرة|اغرب المقاطع|باري تيوب|احسن مقاطع|تحدي البيض|تحدي الضحك|كلبشات|يوم كامل|موعد غرامي|مضاربة|سفر|مالطا,544651,36556,1302
22,mPL0B46eA10,Georges Wassouf  Byetkallem Aalaya Official Music Video 2022  جورج وسوف  بيتكلم عليا,2022-11-26,UCRpVH-l7I3j1bZHcrW1c-dg,Georges Wassouf,Music,22.30.11,George wassouf|جورج وسوف|ابو وديع|abo wadi3|sultan al tarab|سلطان الطرب|wassouf|وسوف|arabic|arabic songs|اغاني عربية|superwassouf|georges wassouf|george|georges wasoof|وصوف|Georges Wassouf  Byetkallem Aalaya Coming Soon  جورج وسوف  بيتكلم عليا قريبا|Byetkallem Aalaya|بيتكلم عليا|جورج وسوف بيتكلم عليا|Georges Wassouf Byetkallem Aalaya|georges wassouf 2022|georges wassouf music|اغاني جورج وسوف|byitkallam 3alaya|byitkalem 3alaya|byitkallam aalaya,1609856,60590,3830
23,1OQR1KlgmzQ,المغرب إلى نصف نهائي كأس العالم  ,2022-11-28,UCxUPU7lI249SW_j5WgByJRA,محمد عدنان Mohamad Adnan,Sports,22.30.11,محمد عدنان|mohamed adnan|mohamad adnan|كاس العالم|المغرب بلجيكا|تونس|world cup|استراليا|كاس العالم قطر|المساكني|معلول|علي|argentina|brazil|spain|بلجيكا|الدنمارك|المنتخب السعودي|السعودية|ميسي|رونالدو|مبابي|فرنسا|هدف|ملخص|تحليل|مباراة|نيمار|اهداف|قطر|منتخب|قطر السنغال|البرتغال غانا|كريستيانو رونالدو|Saudi Arabia|Highlights|السعودية بولندا|بيدري|Vinicius|France|اشرفحكيمي|حكيمزياش|كرواتيا|كريستيانو|كوريا|سواريز|كافاني|الارجنتين|لوكاكو|اليابان|الدوسري|بولندا|سالم|ايريكسين,1933165,342803,7334
24,31Dse2dquSw,نطيت من فوق طيارة مرعب جدا  تحدي ال ٢ مليون,2022-11-28,UCk0XvmcUD1_LAZ5u66Xgc9w,Ana Beeko,Entertainment,22.30.11,none,302903,24852,1778
25,H4-PYsQnVr4,قطر تهدد بمراجعة استثماراتها في لندن بعد حظر الإعلانات,2022-11-28,UCelk6aHijZq-GJBBB9YpReA,BBC News عربي,News & Politics,22.30.11,بي بي سي|قطر|الدوحة|كأس العالم|لندن|عمدة لندن|الاستثمارات القطرية|الصندوق السيادي القطري|مونديال قطر|مونديال 2022|كأس العالم 2022,643033,9264,1435
26,A1L2-aNxF_E,أجواء كأس العالم  كشفت كواليس حفل الافتتاح ,2022-11-26,UCeriWoRVWMHXBbo-FNG-0GQ,الغافري QQQ,Entertainment,22.30.11,تحدي المعلومات|محمد عدنان|qqq|الغافري|معلومات|السعودية|كوميديا|ضحك|تحديات|اقوى|كرة القدم|معلومة|كرة قدم|برنامج|لعبة|لعب|فن|العاب|عائلة|فلوق|محمد عدنان وعبدالله الغافري|كيو كيو كيو|الحلقة|حلقة|ميسي|رونالدو|كأس العالم|حفل الافتتاح|كواليس حفل الافتتاح|اسرار حفل الافتتاح|اجواء كاس العالم|عبدالله الغافري كاس العالم|محمد عدنان كاس العالم|كاس العالم قطر ٢٠٢٢|مورقان فريمان|حفل افتتاح كاس العالم|حفل ختام كاس العالم|منتخب قطر كاس العالم|Highlights|مباراة|هدف|مبابي|نيمار,1411150,131706,3364
27,NjJhvY7JO88,ميسي غير  والحكم قتل المنتخب السعودي  وهذه مشكلة المنتخب التونسي ,2022-11-27,UCxUPU7lI249SW_j5WgByJRA,محمد عدنان Mohamad Adnan,Sports,22.30.11,محمد عدنان|mohamed adnan|mohamad adnan|كاس العالم|المغرب بلجيكا|تونس|world cup|استراليا|كاس العالم قطر|المساكني|معلول|علي|argentina|brazil|spain|بلجيكا|الدنمارك|المنتخب السعودي|السعودية|ميسي|رونالدو|مبابي|فرنسا|هدف|ملخص|تحليل|مباراة|نيمار|اهداف|قطر|منتخب|قطر السنغال|البرتغال غانا|كريستيانو رونالدو|Saudi Arabia|Highlights|السعودية بولندا|بيدري|Vinicius|France|اشرفحكيمي|حكيمزياش|كرواتيا|كريستيانو|كوريا|سواريز|كافاني|الارجنتين|لوكاكو|اليابان|الدوسري|بولندا|سالم|ايريكسين,1871217,310813,5747
28,4R4p4SBfLuU,المغرب أقرب وآمال للسعودية وأمنيات تونس في التأهل توقعات الشلة حول فرص المنتخبات العربية,2022-11-28,UCMQ18I4n6ccOSNDLfdhrUbQ,Al Jazeera O2,Sports,22.30.11,شلة المونديال|شله المونديال|الشكس|محمد علي الشيكس|مع معتصم|ممدوح نصر الله|المنتخب السعودي|المنتخب المغربي|المنتخبات العربي|مونديال قطر2022|الشيكس تايدوم|مباريات العرب كأس العالم|كأس العالم 2022|المغرب|كاس العالم 2022|مباريات اليوم|توقعات كاس العالم|كاس العالم|مونديال قطر|كأس العالم قطر|مباريات كأس العالم قطر|حظوظ العرب|أسود الأطلس|السعودية|السعودية المكسيك|aljazeera o2|المغرب يفوز|الأخضر السعودي|o2|الجزيرة o2|al jazeera o2|كأس العالم|قطر,126511,6880,223
29,dSDwBrxRI5g,محمد الغيطي دمر تاريخ نجيب الريحاني في مسلسل الضاحك الباكي,2022-11-25,UCOSZRhQf-9UcPjQjN3FV_4w,Mohamed Taher محمد طاهر,Autos & Vehicles,22.30.11,none,285719,17758,930
30,LSZRAym-d-s, سجنت اخواتي في غرفة كلها بالون تخانقوا,2022-11-26,UCJpTKAPjRh-ThyHXN6r7kxg,Sherin Amara,Comedy,22.30.11,جواهر_شيرين|sherine beauty|شيرين|شيرين بيوتى|مشتريات|تحديات شيرين و نارين|ميك اب|فلوج|تحديات شيرين و بسام|sherine|make up|مقالب|شيرين بيوتي|sherins beauty|نارين|نارين و شيرين|شيرين و نارين|نارين و شيرين وسيدرا|تحديات|تحدي|مشترياتي|QA|اساله و اجوبه|مشترياتي للمدرسة|تحديات شيرين ونارين|جوله في غرفتي|جواهر شيرين|تحدي لو خيروك|تحدي الاكل|رده فعلي علي|hauls|فيديوهات تمثيليه|vlogs,897342,54295,1521
31,7WdggVb74Zk,أنا مشجع مغربي في كأس العالم  عمر_يجرب,2022-11-28,UC7lfpgPpjx7YvuE12_UcGrg,عمر فاروق Omar Farooq,People & Blogs,22.30.11,عمر يجرب|عمر_يجرب|omar farooq|bahrain|عمر|فاروق|البحرين|omr94|omarfarooq|لعبة|سنة|كواليس|bts|مغامرة|اكتشاف|قطر|كاس العالم|كأس العالم|٢٠٢٢|الأرجنتين|مشجعين|مباراة|مشجع|تشجيع|لقطة|world cup|fans|2022|qatar|doha|argentina|brazil|match|highlights|qatar world cup|qatar2022,392113,32856,1090
32,qyAiaSApdWQ,برعاية السيد رئيس الجمهورية تحتفل جمعية رسالة بيوم التحدي في الجمعة 2 ديسمبر,2022-11-23,UCxVI2zPoiJIja40NmG4PCDw,Resala Charity Organization,29,22.30.11,مبادرة يوم التحدي|ذوي الاحتياجات الخاصة|يوم التحدي|أغنية يوم التحدي|جمعية رسالة|رسالة|وزارة التضامن الاجتماعي|أول جمعة من ديسمبر|Resala Charity|Resala|وزيرة التضامن الاجتماعي|ذوي الهمم|السيسي|مصر|الحدائق العامة|مبادرة جمعية رسالة|إعلان جمعية رسالة|إعلان رسالة|نانسي عجرم|بيج رامي|راغب علامة|تامر حسني|غادة عبد الرازق|التحالف الوطني للعمل الاهلي التنموي|العمل الأهلي في مصر|جمعية خيرية|الجمعيات الخيرية في مصر|جمعية رسالة للأعمال الخيرية|اتبرع,2198200,439,44
33,ZwSbB73zQz8,A5rass  Ana Baree2  الأخرس  أنا بريء Official Music Video,2022-11-26,UCkPvRLtdMjRu5t22foUmQQA,A5rass  الأخرس,Music,22.30.11,A5rass|Ana Baree2|أنا بريء|الأخرس|لا تسن السيف|الأخرس بعد شو|بعد شو|Baad Shu|Anghami Sessions|أنغامي|Haragaak Ghareeb|هرجعك غريب|Lahali|لحالي|أخرس|استنى شوي|Lama Tshofoha|محمد الاخرس|احكولها اني منيح|اخر خريف|مين فينا اللي خان|اخر كاس|لساتني بجنبي|الاخرس بعد شو|سيلاوي|Kan Yama Kan|كان يما كان|Lesatni Janbi|Akher Kharif|وبعد شو|الأخرس حالات واتس|جديد الأخرس|Siilawy|Jordan|Red Bull Jukebox|Alternative Music|الاردن|أغاني اردنية|شبكة|Chabaka,710100,44198,2599
