,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168271,LBi2heC9CiI,Les coulisses du FranceEspagne  Les réactions dAmine Billy Inox Djilsi,2022-11-23T19:21:40Z,UCnyR4T5qpgOrWGcQU6Jinkw,Popcorn,Entertainment,2022-11-27T00:00:00Z,None,277016,12655,0,286,https://i.ytimg.com/vi/LBi2heC9CiI/default.jpg,False,False
168272,LeV6XDN7rV8,JE TESTE LES RESTAURANTS DES YOUTUBEURS pizza de mister v pepe chicken etc,2022-11-20T17:08:27Z,UCHmMvgJsdYk-WBh-SePzmLA,Snaptrox,Comedy,2022-11-27T00:00:00Z,snaptrox,544869,65215,0,1692,https://i.ytimg.com/vi/LeV6XDN7rV8/default.jpg,False,False
168273,Dnqyuuc4NgQ,VOUS AVOUEZ VOS PIRES SECRETS avec MarineLB  Bastos,2022-11-20T17:02:10Z,UCJtvlB_Z-Sge7Ok-NxCjbqg,Darko,Entertainment,2022-11-27T00:00:00Z,None,476404,24035,0,252,https://i.ytimg.com/vi/Dnqyuuc4NgQ/default.jpg,False,False
168274,xfbVICoiVa0,Tournée dautomne  Le résumé de France vs Japon,2022-11-20T16:58:18Z,UCRm-DLbhzojKd10edotYxMg,France tv sport,Entertainment,2022-11-27T00:00:00Z,France Japon|France japon rugby|Jelonch|Ollivon|Penaud|Resume rugby|XV de France|resume france japon|rugby|tournee dautomne,360579,4658,0,229,https://i.ytimg.com/vi/xfbVICoiVa0/default.jpg,False,False
168275,-AG3pfplOu4,Cette région française  au bord de la guere civile  faux Macron Actus du jour,2022-11-23T21:00:00Z,UCAcAnMF0OrCtUep3Y4M-ZPw,HugoDécrypte  Actus du jour,News & Politics,2022-11-27T00:00:00Z,None,328139,11736,0,1310,https://i.ytimg.com/vi/-AG3pfplOu4/default.jpg,False,False
168276,G-UpOTrMjlw,Les montres de luxe INVESTISSEMENT ou PLAISIR  ,2022-11-21T18:00:07Z,UC_K39BFds6dGtK6aVtqZKbw,Lulu ronce de noyer,Entertainment,2022-11-27T00:00:00Z,None,110116,5824,0,556,https://i.ytimg.com/vi/G-UpOTrMjlw/default.jpg,False,False
168277,-UrC7tKqM_U,Mort de Pascal Josèphe  les larmes de Leïla Kaddour pendant le JT de France 2,2022-11-20T14:03:29Z,UC9GGzAhhvhJO1hL10-BcgNA,LeHuffPost,News & Politics,2022-11-27T00:00:00Z,JT|France 2|présentatrice|Leïla Kaddour|Pascal Josèphe|émotion|décès|mort|larme|annonce|France|télévision|13 heures|journal télévisé|France télévision,760231,3006,0,666,https://i.ytimg.com/vi/-UrC7tKqM_U/default.jpg,False,False
168278,OM4Ck9KMCr4,Jai créé un nouveau Monde vous êtes les bienvenus,2022-11-19T14:00:21Z,UCL9aTJb0ur4sovxcppAopEw,Inoxtag,Entertainment,2022-11-27T00:00:00Z,INOXTAG|INOX|CROUTON|vdi inox|inox|vdi|Minecraft inox|serveur Minecraft inox|Minecraft fr|live inoxtag|spartan race inox|pgw inox|londres inox,2330482,169825,0,2744,https://i.ytimg.com/vi/OM4Ck9KMCr4/default.jpg,False,False
168279,sZ6tUon37eI,New York Giants vs Dallas Cowboys  2022 Week 12 Game Highlights,2022-11-25T01:02:34Z,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,Sports,2022-11-27T00:00:00Z,None,1704764,18171,0,2207,https://i.ytimg.com/vi/sZ6tUon37eI/default.jpg,False,False
168280,afk6meZrmKY,SE CASSER TOUS LES OS POUR ALLER LE PLUS LOIN DANS ROBLOX  Ragdoll Clicker,2022-11-23T07:33:00Z,UCLMKLU-ZuDQIsbjMvR3bbog,Furious Jumper,Gaming,2022-11-27T00:00:00Z,drole|FURIOUS JUMPER|furious|fufu|humour|vidèos|chaine|multigaming|sèrie|aventure|SE CASSER TOUS LES OS POUR ALLER LE PLUS LOIN DANS ROBLOX  Ragdoll Clicker|Ragdoll Clicker|clicker ragdoll|ragdoll cliqueur roblox|poupée de chiffon|cliqueur roblox ragdoll|niveau maximum du clicker ragdoll|cliqueur de course roblox|cliqueur de course ragdoll|poupée de chiffon roblox|cliqueur de course de portes roblox|course clicker roblox|chat ragdoll|clicker de course de natation,322700,8822,0,322,https://i.ytimg.com/vi/afk6meZrmKY/default.jpg,False,False
