,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168315,gGNHP4k29Ok,Die Traumelf von Kai Havertz,2022-11-20T12:00:33Z,UCfMo0xj-sbdzHuzxvKdu1hw,DFB,Sports,2022-11-27T00:00:00Z,DFB|DFB TV|Deutscher FußballBund|Fußball|Kai Havertz|Chelsea|Bayer Leverkusen|Nationalspieler|WM|Meine 11|Traumelf|Meine Elf|Meine Traumelf|Traumelf DFB|Traumelf Havertz,178550,5870,0,164,https://i.ytimg.com/vi/gGNHP4k29Ok/default.jpg,False,False
168316,SaLLk-TTkRk,MONTE traut sich nicht in KENNY TRYMACS gerät in SCHLÄGEREI ,2022-11-20T11:00:29Z,UCGKNORPshcaHRzmNVxWKdQw,Freshdachs Duo,Comedy,2022-11-27T00:00:00Z,None,211836,23008,0,493,https://i.ytimg.com/vi/SaLLk-TTkRk/default.jpg,False,False
168317,smr_bx7mn0o,Minecraft But I Can NEVER Leave This Box 5,2022-11-20T18:17:19Z,UCRlEFn0L2G_DktbyvN0AZ5A,WadZee,Gaming,2022-11-27T00:00:00Z,Minecraft|WadZee|Hardcore|WadZee Hardcore|WadZee Minecraft|Minecraft but I cant leave this circle|Minecraft but i cant leave this chunk|minecraft one chunk|Minecraft but the world slowly grows|Minecraft Expanding World|WadZee Expanding World Series|WadZee One Chunk|One Chunk|I survived 100 days in one chunk|minecraft but the world expands|wadzee expanding world series|minecraft but i can never leave this box|i cant leave the box,2243088,115630,0,4606,https://i.ytimg.com/vi/smr_bx7mn0o/default.jpg,False,False
168318,Sgi-lz6tUBM,ICH KAUFE EIN PFERD  ALBTRAUM,2022-11-19T11:06:10Z,UC06uYgf5-wfdLpWH6ZGp9Rg,Hella Gabbert,People & Blogs,2022-11-27T00:00:00Z,Palomino|Gollum|Shetty|Hella Gabbert|Fail|Turnierpferd|Stallleben|FMA|Stall FMA|Golum|Reiterhof|eigener Hof|Pferdemädchen|Pferd|Reiten|Dressur|Springen,402761,14600,0,1563,https://i.ytimg.com/vi/Sgi-lz6tUBM/default.jpg,False,False
168319,VvdQ381K5xg,The Great Places Erased by Suburbia the Third Place,2022-11-21T17:59:55Z,UC0intLFzLaudFG-xAvUEO-A,Not Just Bikes,Education,2022-11-27T00:00:00Z,amsterdam|netherlands|urban planning|third place|urban planning fundamentals|fundamentals of urban and regional planning,407317,25335,0,1453,https://i.ytimg.com/vi/VvdQ381K5xg/default.jpg,False,False
168320,wQlExMQG9n0,wie es ist mit 18 alleine zu leben,2022-11-20T10:00:25Z,UClrXZxDv4n3dsdjl0-bJOOA,Videozeugs,People & Blogs,2022-11-27T00:00:00Z,None,155544,10033,0,235,https://i.ytimg.com/vi/wQlExMQG9n0/default.jpg,False,False
168321,_9PsLmbxvIg,We Got Hunted In A School,2022-11-20T22:52:28Z,UCJdxdc4MqvZRD9oFYoCl7wQ,Tom Simons,Entertainment,2022-11-27T00:00:00Z,tom simons|tommyinnit|vlog|i met wilbur soot in real life|tommyinnit vlog|tom simons vlog|tom|simons|vlog channel|fun|funny|water|school|I Got Hunted In A School,1833277,172115,0,5944,https://i.ytimg.com/vi/_9PsLmbxvIg/default.jpg,False,False
168322,anmuNgPwUEk,Wir sind die Guten  Minecraft Flucht 4 07,2022-11-21T13:00:02Z,UCfWtqPyBMG_7i33OeeNsZZw,GermanLetsPlay,Gaming,2022-11-27T00:00:00Z,Minecraft|Mine|Craft|Minecraft Flucht|Minecraft Flucht 4|Flucht|Minecraft Lets Play|Lets Play Minecraft|Lets Play Minecraft|Minecraft Lets Play|1192|Warden|GermanLetsPlay|Paluten,281530,23416,0,1087,https://i.ytimg.com/vi/anmuNgPwUEk/default.jpg,False,False
168323,CiMw5aVZdmo,Geschäftssinn Gas und Größenwahn Katars Weg zur Spitze  ZDFinfo Doku,2022-11-19T17:00:20Z,UC7FeuS5wwfSR9IwOPkBV7SQ,ZDFinfo Dokus  Reportagen,Entertainment,2022-11-27T00:00:00Z,Katar|katar wm|katar doku|katar wm doku|Katar Doku|Tamim Al Thani|Tamim bin Hamad Al Thani|katar 2022|qatar world cup|Katar sport|Katar Homosexuelle|Katar Gas|fußball weltmeisterschaft katar|katar erklärt|arbeiter katar|fußball wm|ZDFinfo Doku|ZDF Doku|Doku|doku deutsch|doku fussball wm 2022|zdf doku al thani|zdf doku katar|katar emirates|Diktator Doku|katars mächtiger scheich|katar gastarbeiter|Gas aus Katar|katar fußball|katar sport,375574,3638,0,1317,https://i.ytimg.com/vi/CiMw5aVZdmo/default.jpg,False,False
168324,ZI2wR0ZVsx4,Tom sucht ERSTAUSSTATTUNG aus,2022-11-20T15:14:39Z,UC06uYgf5-wfdLpWH6ZGp9Rg,Hella Gabbert,People & Blogs,2022-11-27T00:00:00Z,Palomino|Gollum|Shetty|Hella Gabbert|Fail|Turnierpferd|Stallleben|FMA|Stall FMA|Golum|Reiterhof|eigener Hof|Pferdemädchen|Pferd|Reiten|Dressur|Springen,227739,8925,0,1071,https://i.ytimg.com/vi/ZI2wR0ZVsx4/default.jpg,False,False
