,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168157,yDhxCiLXEHs,Eladio Carrión  Mbappe Video Oficial  SEN2 KBRN VOL 2,2022-11-18T04:00:06Z,UC0_95MpNlRz9x7JmsXBClZA,Eladio Carrion,Music,2022-11-27T00:00:00Z,eladio carrion|sauce boyz 2|sauce boys 2|eladio sauce boyz 2|eladio carrion sauce boyz 2|eladio carrion album|sauce boyz 2 eladio|eladio sauce boyz|sauce boyz II|eladio sauce|videos sauce boyz 2|eladio carrion sauce boys 2|videos eladio sauce boyz|sauce|boyz|eladio carrion sendo kbrn|album eladio carrion|album eladio|sauce boyz eladio carrion video|SEN2KBRN VOL 2|sen2kbrn2|eladio carrion mbappe,4246169,182389,0,4120,https://i.ytimg.com/vi/yDhxCiLXEHs/default.jpg,False,False
168158,5jA3B6V99SE,Gera MX Opium G Denilson Zarri  Cadillac Video Oficial,2022-11-18T03:30:10Z,UCvBe9UR6q7dH5iNWtBcdYZQ,Rich Vagos,Music,2022-11-27T00:00:00Z,Rich Vagos|Rich Vagos Oficial|Rich Vagos 2021|Rap|Hip Hop|Nación Hip Hop|Rich Vagos 2022,320883,18592,0,630,https://i.ytimg.com/vi/5jA3B6V99SE/default.jpg,False,False
168159,rX066o_sAqs,POKÉMEX 14   SKETCH ft La Niña Fresa MinyNaranja Iram Mendiola  Brad Madrigal,2022-11-19T22:00:08Z,UCZbYxi86Fk4t4KUqRAec5oA,QueParió,Comedy,2022-11-27T00:00:00Z,pokémon|purpura|escarlata|parodia,337847,43226,0,2227,https://i.ytimg.com/vi/rX066o_sAqs/default.jpg,False,False
168160,TslxkNMCdUk,Casper Magico  Anuel AA  Bryant Myers ft Yovng Chimi  Presidentes Muertos Video Oficial,2022-11-17T23:00:21Z,UCRI7hheejBbWS6etTNwMT0g,Anuel AA,Music,2022-11-27T00:00:00Z,Anuel AA|anuel|Free anuel|Emmanuel|Real hasta la muerte|New Music|Reggaeton|Trap|Latin Trap|Casper Magico  Anuel AA  Bryant Myers ft Yovng Chimi  Presidentes Muertos|Casper Magico|Anuel aa|Bryant Myers|Yovng Chimi|Presidentes Muertos|nuevo sencillo|las leyendas nunca mueren anuel|anuelaa|emmanuel gazmey|anuel aa 2022|nuevo album de anuel aa|trap latino|llnm anuel aa|llnm2|reggaeton nuevo|anuel video oficial|nuevo video anuel|casper magico,4137970,238789,0,11110,https://i.ytimg.com/vi/TslxkNMCdUk/default.jpg,False,False
168161,yXhvysnHU-A,GTA 5 CARRO BLINDADO vs CAMIÓN VUELCA CARROS  LOS COMPAS se DESTRUYEN en SUPER AUTOS,2022-11-17T21:14:25Z,UCI2FmVp--YL8d7iVFt8mmxg,ElTrollino,Gaming,2022-11-27T00:00:00Z,gta 5,1356264,41393,0,1075,https://i.ytimg.com/vi/yXhvysnHU-A/default.jpg,False,False
168162,9O5mxEXxOX8,Lo mejor de los Latin Grammys 2022,2022-11-18T17:24:11Z,UCqtnFK02Qgp8rYcgXbA-wCg,TNT América Latina,Entertainment,2022-11-27T00:00:00Z,tnt|tntla|entretenimiento|hollywood|latin grammy|latin grammy 2022|latin grammy ganadores|rosalia|sebastian yatra|nicki nicole|jorge drexler|angela alvarez|mejor album del año|ceremonia latin grammy 2022|mejor nuevo artista|angela alvarez latin grammy 2022|rosalia latin grammys 2022,275833,1567,0,104,https://i.ytimg.com/vi/9O5mxEXxOX8/default.jpg,False,False
168163,lZs1Urqi2-I,Gera MX  Al Mando Audio Oficial,2022-11-18T00:00:11Z,UCWm7iMyLqEPCsRHhvU-E2vw,GeraMXVEVO,Music,2022-11-27T00:00:00Z,gera mx|al mando|gera mx al mando|gera al mando|al mando gera mx|rap|hip hop|rap en español|hip hop en español|gera nuevo|urbano|urbano 2022|urbano en español|gera 2022|gera|gera mx nuevo|gera mxm|gera mx 2022|mundial|copa mundial|mundial qatar 2022|qatar 2022|catar 2022|musica del mundial|canciones del mundial|Al Mando|Gera MX|HipHopRap|Sony Music México,260898,21868,0,721,https://i.ytimg.com/vi/lZs1Urqi2-I/default.jpg,False,False
168164,nRpK3TLogKA,Avión de Latam impactó con carro de bomberos en la pista del aeropuerto de Lima,2022-11-18T22:16:17Z,UCkccyEbqhhM3uKOI6Shm-4Q,Meganoticias,News & Politics,2022-11-27T00:00:00Z,mega en vivo|meganoticias en vivo|meganoticias|mega,2680933,972,0,314,https://i.ytimg.com/vi/nRpK3TLogKA/default.jpg,False,False
168165,P65tI0SOnY8,Eilish No 2,2022-11-18T18:12:40Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,Music,2022-11-27T00:00:00Z,None,886606,121878,0,7736,https://i.ytimg.com/vi/P65tI0SOnY8/default.jpg,False,False
168166,pDpomjcQQZE,Qatar El peor mundial de la historia  VSX Project,2022-11-17T19:01:58Z,UCN_CWpl70T3DgnfS9HjMfKQ,VSXProject,Entertainment,2022-11-27T00:00:00Z,messi|cristiano|cr7|crítica|opinión|MrX|reglas|polémica|problemas,1167417,68114,0,4077,https://i.ytimg.com/vi/pDpomjcQQZE/default.jpg,False,False
168167,5rAbd0iftSI,GTA 5 TROLLINO Vs TIMBA CARA A CARA 100 IMPOSIBLE  Los COMPAS,2022-11-17T22:53:36Z,UCp7wTrsCU7eICb5z69D3rwA,Timba Vk,Gaming,2022-11-27T00:00:00Z,gta 5|eltrollino|trollino|invictor gta 5|invictor|gta v online|gta|timba|mikecrack|timba vk|camion pincho|camión pincho|carrera|super coches|super autos|tanque|los compas|chocan|batalla|coches|choques|autos|auto|imposible|autos vs los compas|carrera de autos|gta v|moto|motocicleta|mega rampa|mondongo,975179,35981,0,572,https://i.ytimg.com/vi/5rAbd0iftSI/default.jpg,False,False
